Time;Pos_x;Pos_y;Pos_z;Vel_x;Vel_y;Vel_z;Vel_norm;Acc_x;Acc_y;Acc_z;Acc_norm;Thrust;Omg_x;Omg_y;Omg_z;Omg_norm;Alpha;Quat_w;Quat_x;Quat_y;Quat_z;Yaw;Pitch;Roll
10.32;3.48113;-1.16948;1.37304;1.97365;1.00022;-0.0395264;2.21298;-2.04988;1.51698;0.534241;2.6055;10.613;0.971041;0.17908;-0.270641;1.02383;92.9573;0.965714;-0.101624;-0.0415263;0.234612;27.0934;-12.4605;-1.91042
10.34;3.52019;-1.14917;1.37236;1.93243;1.02973;-0.0288992;2.18986;-2.07112;1.4343;0.528284;2.57407;10.6011;0.964138;0.180135;-0.265645;1.01616;92.844;0.963526;-0.0990959;-0.0434234;0.244151;28.2076;-12.2494;-2.07143
10.36;3.55843;-1.1283;1.37188;1.89082;1.05758;-0.0184027;2.16657;-2.08968;1.35048;0.521179;2.54208;10.5881;0.956822;0.181293;-0.260582;1.00811;92.732;0.96126;-0.0964954;-0.0452852;0.253605;29.3145;-12.0336;-2.23557
10.38;3.59582;-1.10688;1.37162;1.84886;1.08374;-0.00805941;2.1431;-2.10562;1.26566;0.512973;2.50971;10.5741;0.949107;0.182565;-0.255456;0.999696;92.6223;0.958917;-0.0938243;-0.0471147;0.26297;30.4136;-11.8131;-2.40334
10.4;3.63238;-1.08496;1.37156;1.80661;1.1082;0.00210917;2.11943;-2.11899;1.17993;0.503713;2.47712;10.559;0.94101;0.183959;-0.250269;0.990946;92.5158;0.9565;-0.0910843;-0.0489146;0.272242;31.5046;-11.5884;-2.57515
10.42;3.66809;-1.06256;1.3717;1.76412;1.13094;0.0120824;2.09554;-2.12986;1.09343;0.493443;2.44446;10.5431;0.932546;0.185481;-0.245023;0.981876;92.4133;0.954013;-0.0882775;-0.0506874;0.281417;32.5871;-11.3596;-2.75139
10.44;3.70294;-1.03973;1.37204;1.72143;1.15194;0.0218405;2.07142;-2.13827;1.00627;0.482211;2.41191;10.5263;0.923733;0.187137;-0.239721;0.972507;92.3155;0.951456;-0.0854058;-0.0524351;0.290491;33.6607;-11.127;-2.93238
10.46;3.73694;-1.0165;1.37258;1.67861;1.17118;0.0313647;2.04704;-2.14428;0.91857;0.470063;2.37963;10.5087;0.91459;0.188929;-0.234369;0.962859;92.2232;0.948834;-0.0824715;-0.0541597;0.299461;34.7249;-10.8911;-3.11838
10.48;3.77009;-0.992898;1.3733;1.63568;1.18867;0.0406372;2.02239;-2.14794;0.830442;0.457045;2.3478;10.4905;0.905136;0.190859;-0.228969;0.952956;92.1369;0.946149;-0.079477;-0.0558627;0.308322;35.7796;-10.652;-3.3096
10.5;3.80237;-0.968964;1.3742;1.5927;1.2044;0.049641;1.99743;-2.14932;0.742005;0.443204;2.31659;10.4717;0.895391;0.192925;-0.223525;0.942819;92.0572;0.943404;-0.0764247;-0.0575454;0.317071;36.8242;-10.4101;-3.5062
10.52;3.83379;-0.944733;1.37528;1.54972;1.21835;0.0583602;1.97216;-2.14847;0.653377;0.428584;2.28615;10.4524;0.885375;0.195125;-0.218043;0.932472;91.9844;0.940602;-0.0733174;-0.0592086;0.325706;37.8585;-10.1657;-3.70826
10.54;3.86436;-0.920242;1.37653;1.50678;1.23053;0.0667795;1.94655;-2.14544;0.564677;0.413234;2.25666;10.4326;0.875108;0.197456;-0.212527;0.921939;91.919;0.937746;-0.0701579;-0.060853;0.334223;38.8823;-9.91915;-3.91584
10.56;3.89407;-0.895524;1.37795;1.46392;1.24094;0.0748849;1.92057;-2.14029;0.47602;0.397198;2.22828;10.4124;0.864612;0.199911;-0.206982;0.911241;91.8611;0.934839;-0.0669492;-0.0624789;0.342619;39.8951;-9.67081;-4.12891
10.58;3.92292;-0.870616;1.37952;1.42118;1.24958;0.0826632;1.89421;-2.13308;0.387525;0.380523;2.20114;10.3919;0.853907;0.202484;-0.201414;0.900402;91.8111;0.931885;-0.0636945;-0.0640863;0.350891;40.8967;-9.42099;-4.34738
10.6;3.95091;-0.845553;1.38125;1.37861;1.25644;0.0901019;1.86744;-2.12386;0.29931;0.363256;2.17539;10.3711;0.843013;0.205164;-0.195828;0.889445;91.7689;0.928886;-0.0603973;-0.0656748;0.359037;41.887;-9.17002;-4.57112
10.62;3.97806;-0.82037;1.38313;1.33624;1.26155;0.0971898;1.84024;-2.11269;0.211491;0.345442;2.15116;10.3501;0.831951;0.207944;-0.19023;0.878391;91.7346;0.925846;-0.057061;-0.0672439;0.367055;42.8656;-8.91822;-4.79993
10.64;4.00437;-0.795102;1.38514;1.29411;1.26491;0.103916;1.8126;-2.09962;0.124185;0.327128;2.12858;10.3289;0.820741;0.210809;-0.184625;0.867261;91.7082;0.922768;-0.0536896;-0.0687925;0.374943;43.8324;-8.66594;-5.03355
10.66;4.02983;-0.769785;1.38728;1.25227;1.26652;0.110272;1.78449;-2.08471;0.0375114;0.30836;2.10773;10.3077;0.809401;0.213749;-0.179021;0.856077;91.6896;0.919656;-0.0502868;-0.0703194;0.382698;44.7871;-8.41349;-5.27168
10.68;4.05446;-0.744453;1.38955;1.21074;1.26641;0.116248;1.7559;-2.06801;-0.0484136;0.289185;2.0887;10.2864;0.797953;0.216747;-0.173423;0.844857;91.6784;0.916512;-0.046857;-0.071823;0.39032;45.7297;-8.1612;-5.51394
10.7;4.07826;-0.71914;1.39193;1.16956;1.26459;0.121837;1.72682;-2.04959;-0.133472;0.269647;2.07156;10.2651;0.786413;0.21979;-0.167837;0.83362;91.6745;0.91334;-0.0434044;-0.0733015;0.397807;46.6599;-7.90936;-5.75992
10.72;4.10124;-0.69388;1.39442;1.12876;1.26108;0.127032;1.69722;-2.02949;-0.217547;0.249795;2.05635;10.2438;0.7748;0.22286;-0.16227;0.822383;91.6775;0.910144;-0.0399337;-0.0747528;0.405158;47.5777;-7.65829;-6.00913
10.74;4.12341;-0.668708;1.39701;1.08839;1.2559;0.131827;1.66711;-2.00778;-0.300521;0.229673;2.0431;10.2226;0.763131;0.22594;-0.156727;0.811161;91.6869;0.906927;-0.0364496;-0.0761743;0.412372;48.4829;-7.40829;-6.26105
10.76;4.14478;-0.643656;1.39969;1.04846;1.24907;0.136217;1.63646;-1.98451;-0.382276;0.209328;2.0318;10.2016;0.751423;0.229013;-0.151217;0.799969;91.7023;0.903692;-0.032957;-0.0775635;0.419449;49.3754;-7.15963;-6.5151
10.78;4.16536;-0.618756;1.40245;1.00902;1.24062;0.140199;1.60527;-1.95972;-0.462696;0.188807;2.02244;10.1806;0.739691;0.23206;-0.145743;0.788819;91.7232;0.900442;-0.0294611;-0.0789174;0.426388;50.2552;-6.91261;-6.77066
10.8;4.18515;-0.594042;1.40529;0.970084;1.23057;0.143769;1.57354;-1.93349;-0.541661;0.168155;2.01496;10.1599;0.727951;0.23506;-0.140314;0.777723;91.7488;0.89718;-0.0259672;-0.0802328;0.43319;51.1223;-6.66749;-7.02704
10.82;4.20416;-0.569544;1.4082;0.931688;1.21896;0.146924;1.54126;-1.90587;-0.619056;0.147419;2.0093;10.1394;0.716216;0.237995;-0.134936;0.766691;91.7785;0.893911;-0.022481;-0.0815062;0.439855;51.9765;-6.42453;-7.28354
10.84;4.22242;-0.545293;1.41117;0.893858;1.20582;0.149665;1.50844;-1.87691;-0.694763;0.126645;2.00537;10.1191;0.704501;0.240844;-0.129613;0.755729;91.8116;0.890637;-0.019008;-0.0827341;0.446383;52.8178;-6.18397;-7.53939
10.86;4.23992;-0.521321;1.41418;0.85662;1.19118;0.15199;1.47506;-1.84666;-0.768663;0.10588;2.00305;10.0991;0.692817;0.243587;-0.124353;0.744845;91.8474;0.887361;-0.0155543;-0.0839127;0.452776;53.6464;-5.94606;-7.79379
10.88;4.25669;-0.497656;1.41724;0.82;1.17508;0.153901;1.44115;-1.81519;-0.840641;0.0851684;2.00221;10.0794;0.681178;0.246203;-0.11916;0.734043;91.8849;0.884086;-0.0121257;-0.0850378;0.459033;54.462;-5.71102;-8.04591
10.9;4.27273;-0.474327;1.42034;0.784021;1.15757;0.155398;1.4067;-1.78255;-0.910578;0.0645577;2.0027;10.06;0.669595;0.248673;-0.114042;0.723326;91.9233;0.880816;-0.00872865;-0.0861054;0.465157;55.2649;-5.47907;-8.29486
10.92;4.28805;-0.451362;1.42346;0.748705;1.13868;0.156484;1.37173;-1.74879;-0.978357;0.0440939;2.00434;10.0408;0.658077;0.250976;-0.109002;0.712696;91.9617;0.877553;-0.0053694;-0.087111;0.471149;56.055;-5.25042;-8.53975
10.94;4.30268;-0.428789;1.42659;0.714076;1.11845;0.157163;1.33624;-1.71397;-1.04386;0.0238233;2.00697;10.022;0.646635;0.253092;-0.104047;0.702153;91.9991;0.874301;-0.00205449;-0.0880503;0.477011;56.8323;-5.02525;-8.77965
10.96;4.31662;-0.406633;1.42974;0.680153;1.09694;0.157439;1.30026;-1.67816;-1.10697;0.00379191;2.01037;10.0035;0.635279;0.255002;-0.0991805;0.691695;92.0346;0.871062;0.00120945;-0.0889185;0.482744;57.5969;-4.80375;-9.01358
10.98;4.32989;-0.38492;1.43289;0.646956;1.07419;0.157316;1.2638;-1.64139;-1.16757;-0.0159539;2.01436;9.98539;0.624016;0.256688;-0.0944083;0.681321;92.0671;0.867839;0.00441565;-0.089711;0.488351;58.349;-4.5861;-9.24058
11;4.3425;-0.363673;1.43603;0.614504;1.05025;0.156803;1.22688;-1.60373;-1.22554;-0.035368;2.0187;9.96759;0.612855;0.258131;-0.0897343;0.671026;92.0955;0.864635;0.00755726;-0.0904231;0.493833;59.0884;-4.37245;-9.45962
11.02;4.35447;-0.342917;1.43916;0.582813;1.02518;0.155904;1.18953;-1.56524;-1.28077;-0.054404;2.02319;9.95014;0.601804;0.259313;-0.0851627;0.660806;92.1189;0.861452;0.0106273;-0.0910497;0.499194;59.8155;-4.16297;-9.66968
11.04;4.36582;-0.322673;1.44226;0.551899;0.999041;0.154629;1.15177;-1.52596;-1.33313;-0.0730159;2.02759;9.93303;0.590869;0.260218;-0.0806974;0.650655;92.1362;0.858294;0.0136187;-0.0915861;0.504437;60.5301;-3.95778;-9.86973
11.06;4.37656;-0.302962;1.44534;0.521779;0.971879;0.152987;1.11365;-1.48597;-1.38252;-0.0911573;2.03169;9.91627;0.580056;0.26083;-0.0763418;0.640567;92.1461;0.855162;0.0165244;-0.0920273;0.509562;61.2325;-3.75703;-10.0587
11.08;4.3867;-0.283804;1.44838;0.492465;0.943761;0.150986;1.07518;-1.4453;-1.4288;-0.108782;2.03524;9.89986;0.569373;0.261135;-0.0720992;0.630535;92.1476;0.852059;0.0193372;-0.0923681;0.514575;61.9228;-3.56083;-10.2356
11.1;4.39626;-0.265218;1.45138;0.463971;0.914748;0.148639;1.0364;-1.40403;-1.47187;-0.125844;2.03802;9.88379;0.558823;0.261117;-0.0679724;0.620552;92.1396;0.848987;0.0220498;-0.0926038;0.519478;62.601;-3.3693;-10.3992
11.12;4.40526;-0.24722;1.45433;0.436308;0.884908;0.145957;0.997361;-1.36219;-1.51161;-0.142297;2.0398;9.86808;0.548413;0.260764;-0.063964;0.610611;92.1209;0.845949;0.0246551;-0.0927292;0.524273;63.2673;-3.18254;-10.5485
11.14;4.41372;-0.229826;1.45721;0.409486;0.854307;0.142952;0.9581;-1.31986;-1.5479;-0.158094;2.04035;9.85272;0.538146;0.260065;-0.0600763;0.600703;92.0905;0.842946;0.0271456;-0.0927393;0.528964;63.9218;-3.00065;-10.6825
11.16;4.42165;-0.213052;1.46004;0.383516;0.823016;0.139638;0.918661;-1.27708;-1.58062;-0.17319;2.03943;9.83771;0.528029;0.259007;-0.0563112;0.590821;92.047;0.83998;0.0295141;-0.0926292;0.533554;64.5646;-2.82371;-10.8
11.18;4.42906;-0.19691;1.4628;0.358406;0.791107;0.136029;0.879095;-1.23391;-1.60966;-0.187539;2.03684;9.82305;0.518063;0.257582;-0.0526704;0.580958;91.9895;0.837053;0.0317534;-0.092394;0.538047;65.1959;-2.65182;-10.9
11.2;4.43599;-0.181412;1.46548;0.334162;0.758655;0.132141;0.839454;-1.19041;-1.63489;-0.201093;2.03233;9.80875;0.508255;0.25578;-0.0491551;0.571106;91.9167;0.834167;0.033856;-0.0920288;0.542446;65.8158;-2.48503;-10.9814
11.22;4.44244;-0.166567;1.46808;0.310791;0.725737;0.127991;0.799792;-1.14663;-1.65621;-0.213807;2.02571;9.79481;0.498606;0.253592;-0.0457664;0.561259;91.8275;0.831323;0.0358148;-0.0915288;0.546753;66.4245;-2.32341;-11.0431
11.24;4.44843;-0.152385;1.4706;0.288298;0.692433;0.123595;0.760168;-1.10263;-1.67348;-0.225635;2.01674;9.78125;0.48912;0.251012;-0.0425051;0.551409;91.7208;0.828523;0.0376226;-0.0908891;0.550973;67.022;-2.16703;-11.0841
11.26;4.45397;-0.138872;1.47302;0.266687;0.658825;0.118972;0.720644;-1.05847;-1.68661;-0.23653;2.00523;9.76807;0.479801;0.248034;-0.0393715;0.541553;91.5955;0.825767;0.039272;-0.0901052;0.555108;67.6086;-2.01594;-11.1032
11.28;4.4591;-0.126033;1.47536;0.245961;0.624998;0.11414;0.681283;-1.01419;-1.69546;-0.246446;1.99095;9.75529;0.47065;0.244651;-0.0363661;0.531685;91.4505;0.823057;0.0407561;-0.0891725;0.559162;68.1844;-1.87017;-11.0996
11.3;4.46382;-0.113873;1.47759;0.22612;0.591036;0.109121;0.642154;-0.969861;-1.69992;-0.255337;1.97372;9.74293;0.461672;0.240859;-0.0334886;0.5218;91.2846;0.820393;0.0420677;-0.0880864;0.563138;68.7494;-1.72978;-11.0721
11.32;4.46815;-0.102392;1.47972;0.207166;0.557031;0.103934;0.603327;-0.925534;-1.69987;-0.263156;1.95331;9.73102;0.452867;0.236654;-0.030739;0.511897;91.0968;0.817776;0.0431998;-0.0868426;0.567038;69.304;-1.59479;-11.0197
11.34;4.47211;-0.091591;1.48175;0.189098;0.523072;0.0986019;0.564876;-0.881265;-1.6952;-0.269859;1.92955;9.71959;0.444239;0.232032;-0.0281166;0.501974;90.8862;0.815207;0.0441456;-0.0854369;0.570865;69.8482;-1.46524;-10.9415
11.36;4.47572;-0.0814681;1.48366;0.171915;0.489254;0.0931474;0.526878;-0.837109;-1.68579;-0.275397;1.90223;9.70866;0.43579;0.22699;-0.0256208;0.49203;90.6515;0.812685;0.0448983;-0.0838651;0.574623;70.3822;-1.34115;-10.8365
11.38;4.47899;-0.0720193;1.48547;0.155613;0.455673;0.0875941;0.489414;-0.793123;-1.67152;-0.279726;1.87117;9.69838;-3.57735e-19;0.191735;-0.0199194;0.192767;90.6515;0.812524;0.0469499;-0.0835187;0.574738;70.4228;-1.1292;-10.9394
11.4;4.48195;-0.0632389;1.48717;0.140188;0.422427;0.0819667;0.452565;-0.749362;-1.65227;-0.282798;1.83617;9.68859;-1.43239e-18;0.188702;-0.0163795;0.189411;90.6515;0.812573;0.0474721;-0.0811686;0.574961;70.4614;-0.927573;-10.7525
11.42;4.48461;-0.0551193;1.48875;0.125636;0.389616;0.0762909;0.41642;-0.705883;-1.62793;-0.284568;1.79706;9.67946;-3.58439e-19;0.18514;-0.0130243;0.185597;90.6515;0.81264;0.0477682;-0.0786668;0.575191;70.4979;-0.736859;-10.5366
11.44;4.48698;-0.0476507;1.49022;0.111951;0.357344;0.070593;0.381066;-0.66274;-1.59838;-0.284989;1.75364;9.67106;5.38142e-19;0.181035;-0.00986535;0.181304;90.6515;0.812722;0.0478306;-0.0760121;0.575426;70.5322;-0.557649;-10.2909
11.46;4.48909;-0.0408212;1.49157;0.0991242;0.325716;0.0649006;0.346596;-0.61999;-1.5635;-0.284016;1.70575;9.66348;8.52775e-19;0.176374;-0.00691445;0.17651;90.6515;0.812821;0.0476519;-0.073203;0.575666;70.5642;-0.390537;-10.015
11.48;4.49095;-0.034617;1.49281;0.0871482;0.29484;0.059242;0.313106;-0.577688;-1.52317;-0.281601;1.6532;9.6568;1.34754e-18;0.171144;-0.00418328;0.171195;90.6515;0.812934;0.0472246;-0.0702383;0.57591;70.5937;-0.236112;-9.70813
11.5;4.49258;-0.0290219;1.49394;0.0760133;0.264826;0.0536465;0.280694;-0.535891;-1.47728;-0.277699;1.59582;9.6511;-3.59604e-19;0.165332;-0.00168351;0.165341;90.6515;0.813062;0.0465416;-0.0671169;0.576158;70.6208;-0.094964;-9.36973
11.52;4.494;-0.0240175;1.49496;0.0657088;0.235787;0.0481442;0.249462;-0.494655;-1.42571;-0.272264;1.53344;9.64651;-3.59843e-19;0.158926;0.000573224;0.158927;90.6515;0.813203;0.0455958;-0.0638378;0.576407;70.6451;0.0323193;-8.99923
11.54;4.49522;-0.0195831;1.49587;0.056223;0.207837;0.0427665;0.219513;-0.454034;-1.36833;-0.265248;1.46589;9.64313;-9.00147e-19;0.151915;0.00257537;0.151937;90.6515;0.813355;0.0443803;-0.0604003;0.576657;70.6667;0.145153;-8.59612
11.56;4.49625;-0.0156959;1.49667;0.0475429;0.181093;0.0375452;0.190957;-0.414085;-1.30505;-0.256607;1.393;9.64111;-3.60252e-19;0.144289;0.0043115;0.144354;90.6515;0.813519;0.0428884;-0.0568038;0.576904;70.6854;0.242954;-8.15988
11.58;4.49712;-0.0123306;1.49737;0.0396547;0.155675;0.0325133;0.163904;-0.374865;-1.23572;-0.246294;1.31461;9.64058;0;0.13604;0.00577037;0.136162;90.6515;0.813692;0.0411136;-0.053048;0.577147;70.7012;0.325144;-7.69007
11.6;4.49784;-0.00945928;1.49797;0.0325431;0.131705;0.0277048;0.138466;-0.336428;-1.16025;-0.234262;1.23055;9.64172;-3.60567e-19;0.127161;0.00694093;0.12735;90.6515;0.813874;0.03905;-0.0491328;0.577381;70.7138;0.391149;-7.18628
11.62;4.49843;-0.00705188;1.49848;0.026192;0.109307;0.0231546;0.114761;-0.29883;-1.07851;-0.220466;1.14065;9.64469;-7.21377e-19;0.117647;0.00781245;0.117906;90.6515;0.814061;0.0366916;-0.0450586;0.577604;70.7232;0.440398;-6.64816
11.64;4.4989;-0.00507568;1.4989;0.020584;0.0886074;0.0188983;0.0929092;-0.262128;-0.990383;-0.204859;1.04477;9.64968;-3.60784e-19;0.107496;0.00837454;0.107822;90.6515;0.814253;0.0340332;-0.0408262;0.577811;70.7293;0.472329;-6.07544
11.66;4.49926;-0.00349541;1.49924;0.0157006;0.0697351;0.0149726;0.073032;-0.226376;-0.895753;-0.187395;0.942728;9.6569;0;0.0967086;0.00861726;0.0970917;90.6515;0.814447;0.0310697;-0.0364365;0.577997;70.732;0.486383;-5.4679
11.68;4.49953;-0.00227322;1.4995;0.0115222;0.0528214;0.0114152;0.0552555;-0.191632;-0.794501;-0.168027;0.834379;9.66658;-3.60894e-19;0.0852888;0.00853122;0.0857144;90.6515;0.814642;0.0277969;-0.0318914;0.578158;70.7312;0.482009;-4.82542
11.7;4.49972;-0.0013686;1.4997;0.00802817;0.038;0.00826453;0.0397083;-0.157951;-0.686512;-0.14671;0.719563;9.67896;0;0.0732442;0.00810767;0.0736916;90.6515;0.814835;0.024211;-0.0271932;0.578287;70.7267;0.458665;-4.14796
11.72;4.49985;-0.000738363;1.49984;0.00519669;0.0254067;0.00556009;0.026522;-0.125388;-0.571667;-0.123397;0.598124;9.69429;-7.21781e-19;0.0605868;0.00733866;0.0610297;90.6515;0.815025;0.0203089;-0.0223446;0.578378;70.7185;0.415817;-3.43561
11.74;4.49994;-0.00033656;1.49993;0.00300481;0.0151798;0.00334225;0.0158311;-0.094;-0.449849;-0.0980425;0.469907;9.71284;3.60843e-19;0.0473333;0.0062171;0.0477399;90.6515;0.815208;0.0160882;-0.0173493;0.578424;70.7065;0.352941;-2.68855
11.76;4.49998;-0.000114459;1.49997;0.00142849;0.00745996;0.00165231;0.00777314;-0.0638421;-0.320941;-0.0705996;0.334758;9.7349;0;0.0335056;0.00473699;0.0338388;90.6515;0.815383;0.0115474;-0.0122118;0.578417;70.6905;0.269526;-1.90708
11.78;4.5;-2.04949e-05;1.5;0.000442555;0.0023902;0.000532495;0.00248847;-0.0349704;-0.184824;-0.0410224;0.192524;9.76079;1.80324e-19;0.0191312;0.00289348;0.0193487;90.6515;0.815546;0.00668591;-0.00693723;0.578351;70.6705;0.165071;-1.09166
11.8;4.5;-2.15905e-07;1.5;2.07278e-05;0.000115834;2.59531e-05;0.000120502;-0.00744067;-0.041382;-0.00926449;0.0430542;9.79083;4.50623e-20;0.00424379;0.000683105;0.00429842;90.6515;0.815696;0.00150411;-0.0015319;0.578215;70.6464;0.0390906;-0.242889
